10,0.02898,1.12431
20,0.01140,0.61185
30,0.01072,0.47068
40,0.00677,0.39827
50,0.00512,0.36502
60,0.00436,0.34719
70,0.00419,0.33980
80,0.00395,0.33186
90,0.00591,0.29766
100,0.00357,0.31640
110,0.00356,0.31775
120,0.00359,0.32167
130,0.00388,0.31844
140,0.00359,0.31915
150,0.00378,0.31967
160,0.00406,0.30855
170,0.00365,0.31818
180,0.00368,0.32395
190,0.00448,0.32031
200,0.00375,0.31700
210,0.00379,0.32445
220,0.00413,0.32146
230,0.00423,0.31870
240,0.00384,0.32796
250,0.00387,0.33328
260,0.00386,0.33239
270,0.00448,0.32192
280,0.00387,0.33480
290,0.00373,0.33358
300,0.00363,0.33294
310,0.00381,0.33616
320,0.00419,0.32316
330,0.00400,0.33562
340,0.00442,0.32636
350,0.00381,0.34026
360,0.00385,0.33761
370,0.00367,0.33834
380,0.00405,0.32496
390,0.00361,0.32714
400,0.00411,0.33284
410,0.00387,0.33596
420,0.00427,0.33804
430,0.00408,0.32574
440,0.00451,0.34118
450,0.00375,0.33484
460,0.00374,0.33307
470,0.00396,0.33165
480,0.00369,0.33318
490,0.00390,0.33536
500,0.00387,0.33880
510,0.00394,0.33362
520,0.00420,0.33940
530,0.00412,0.33356
540,0.00372,0.33688
550,0.00400,0.33686
560,0.00400,0.34441
570,0.00398,0.34353
580,0.00404,0.33847
590,0.00406,0.34709
600,0.00415,0.33986
610,0.00417,0.33937
620,0.00370,0.34555
630,0.00378,0.34106
640,0.00380,0.33966
650,0.00397,0.34244
660,0.00410,0.33309
670,0.00406,0.33732
680,0.00408,0.34407
690,0.00437,0.33419
700,0.00398,0.34755
710,0.00392,0.34618
720,0.00398,0.34089
730,0.00397,0.34908
740,0.00393,0.34830
750,0.00387,0.34200
760,0.00454,0.34756
770,0.00431,0.33904
780,0.00417,0.34146
790,0.00461,0.34149
800,0.00455,0.34543
810,0.00394,0.34402
820,0.00402,0.34247
830,0.00372,0.34935
840,0.00400,0.35117
850,0.00434,0.35204
860,0.00420,0.34314
870,0.00398,0.34877
880,0.00438,0.34451
890,0.00376,0.34561
900,0.00411,0.34369
910,0.00421,0.35296
920,0.00421,0.34645
930,0.00413,0.35157
940,0.00387,0.34912
950,0.00407,0.34412
960,0.00402,0.35189
970,0.00427,0.34633
980,0.00433,0.34928
990,0.00448,0.34261
1000,0.00393,0.34516
1010,0.00534,0.34584
1020,0.00384,0.34915
1030,0.00450,0.34890
1040,0.00433,0.35146
1050,0.00422,0.35606
1060,0.00412,0.35420
1070,0.00420,0.35235
1080,0.00381,0.35712
1090,0.00448,0.36390
1100,0.00456,0.35354
1110,0.00416,0.35790
1120,0.00395,0.35965
1130,0.00464,0.35501
1140,0.00492,0.35885
1150,0.00491,0.36106
1160,0.00397,0.36688
1170,0.00459,0.37157
1180,0.00435,0.36396
1190,0.00415,0.36762
1200,0.00388,0.36946
1210,0.00415,0.37246
1220,0.00449,0.36732
1230,0.00424,0.37127
1240,0.00392,0.37336
1250,0.00403,0.37649
1260,0.00442,0.36785
1270,0.00443,0.36887
1280,0.00455,0.37554
1290,0.00488,0.36862
1300,0.00438,0.37274
1310,0.00399,0.37680
1320,0.00431,0.37468
1330,0.00468,0.38214
1340,0.00427,0.37912
1350,0.00427,0.37568
1360,0.00450,0.37720
1370,0.00422,0.37501
1380,0.00404,0.37529
1390,0.00432,0.37147
1400,0.00533,0.36794
1410,0.00445,0.36246
1420,0.00415,0.36599
1430,0.00390,0.36912
1440,0.00413,0.36680
1450,0.00439,0.37118
1460,0.00427,0.36382
1470,0.00400,0.36686
1480,0.00389,0.36862
1490,0.00407,0.36676
1500,0.00396,0.36644
1510,0.00405,0.36651
1520,0.00391,0.36825
1530,0.00400,0.36837
1540,0.00404,0.36786
1550,0.00393,0.37082
1560,0.00406,0.36995
1570,0.00419,0.36987
1580,0.00412,0.36927
1590,0.00409,0.36964
1600,0.00397,0.37256
1610,0.00430,0.37227
1620,0.00428,0.37780
1630,0.00427,0.37196
1640,0.00421,0.37105
1650,0.00416,0.37114
1660,0.00423,0.36517
1670,0.00401,0.37008
1680,0.00394,0.36575
1690,0.00432,0.36683
1700,0.00384,0.36933
1710,0.00390,0.37250
1720,0.00464,0.37119
1730,0.00429,0.36394
1740,0.00394,0.36816
1750,0.00397,0.36880
1760,0.00399,0.36831
1770,0.00392,0.37045
1780,0.00403,0.36902
1790,0.00390,0.37074
1800,0.00405,0.36867
1810,0.00396,0.37001
1820,0.00399,0.37050
1830,0.00395,0.37081
1840,0.00416,0.36552
1850,0.00414,0.36761
1860,0.00386,0.37272
1870,0.00422,0.36785
1880,0.00399,0.37026
1890,0.00397,0.37199
1900,0.00401,0.37101
1910,0.00409,0.37090
1920,0.00389,0.37569
1930,0.00474,0.36864
1940,0.00425,0.37582
1950,0.00409,0.37247
1960,0.00403,0.37752
1970,0.00434,0.37487
1980,0.00422,0.37149
1990,0.00419,0.37280
2000,0.00402,0.37564
2010,0.00416,0.36787
2020,0.00400,0.37767
2030,0.00447,0.36434
2040,0.00426,0.36912
2050,0.00419,0.36528
2060,0.00411,0.36737
2070,0.00432,0.36613
2080,0.00426,0.36197
2090,0.00449,0.37048
2100,0.00403,0.36757
2110,0.00396,0.36867
2120,0.00398,0.37039
2130,0.00394,0.37098
2140,0.00404,0.37211
2150,0.00398,0.37249
2160,0.00407,0.37382
2170,0.00401,0.37366
2180,0.00407,0.37515
2190,0.00402,0.37491
2200,0.00409,0.37602
2210,0.00404,0.37559
2220,0.00410,0.37705
2230,0.00406,0.37641
2240,0.00411,0.37786
2250,0.00407,0.37699
2260,0.00412,0.37831
2270,0.00409,0.37731
2280,0.00413,0.37858
2290,0.00413,0.37718
2300,0.00418,0.37833
2310,0.00422,0.37588
2320,0.00418,0.37605
2330,0.00403,0.37708
2340,0.00427,0.37211
2350,0.00420,0.37321
2360,0.00393,0.37148
2370,0.00408,0.37151
2380,0.00418,0.36898
2390,0.00399,0.37208
2400,0.00412,0.37027
2410,0.00511,0.37380
2420,0.00457,0.36523
2430,0.00417,0.36934
2440,0.00389,0.37142
2450,0.00391,0.35943
2460,0.00433,0.36100
2470,0.00425,0.36154
2480,0.00384,0.36630
2490,0.00401,0.36481
2500,0.00412,0.36488
2510,0.00398,0.35923
2520,0.00455,0.35952
2530,0.00460,0.35375
2540,0.00377,0.35767
2550,0.00423,0.36170
2560,0.00399,0.35647
2570,0.00394,0.35982
2580,0.00397,0.35687
2590,0.00395,0.35663
2600,0.00398,0.35753
2610,0.00427,0.35621
2620,0.00429,0.35497
2630,0.00387,0.35604
2640,0.00461,0.34759
2650,0.00409,0.34941
2660,0.00381,0.35270
2670,0.00393,0.35057
2680,0.00372,0.35061
