Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,Max Error
PassiveAggressiveRegressor,0.9985548717769799,0.9985561132960719,0.037236268727763755,0.014074087142944336,0.3222262920881236
HuberRegressor,0.9980922622918937,0.9980939012418147,0.042783104607143706,0.028625011444091797,0.39509149814894196
LinearSVR,0.9980653721700952,0.9980670342214955,0.04308356972170349,0.2382488250732422,0.3966380087189787
RANSACRegressor,0.9974926641506966,0.9974948182192956,0.049047764688840055,0.016847610473632812,0.42820287515099764
SGDRegressor,0.9947663665607116,0.9947708628093708,0.07086219737397408,0.013778209686279297,0.4609103930079561
KernelRidge,0.9921001578973121,0.9921069447032422,0.08706070305409194,5.124238014221191,0.6112795258673964
ExtraTreeRegressor,0.9842858936630169,0.9842993937543717,0.12278853232099929,0.01649618148803711,1.391475
DecisionTreeRegressor,0.9801548277232518,0.980171876840328,0.13798770805496702,0.06434369087219238,1.863798
GradientBoostingRegressor,0.9778377631722991,0.9778568028946597,0.1458208952531484,1.0003046989440918,1.4517105417462095
NuSVR,0.9760833914717001,0.9761039383862433,0.15148260396091387,24.711872816085815,3.845467701008702
OrthogonalMatchingPursuitCV,0.9743380644622163,0.974360110798589,0.15691254606521435,0.008049964904785156,0.6549348877586842
LinearRegression,0.9738506307843308,0.9738730958781586,0.1583957676579171,0.010616540908813477,0.6734917002975083
TransformedTargetRegressor,0.9738506307843308,0.9738730958781586,0.1583957676579171,0.0077631473541259766,0.6734917002975083
Lars,0.9738506307843303,0.9738730958781582,0.1583957676579186,0.014016151428222656,0.67349170029755
LassoLarsCV,0.9738506307843303,0.9738730958781582,0.1583957676579186,0.012184858322143555,0.67349170029755
LarsCV,0.9738506307843303,0.9738730958781582,0.1583957676579186,0.014012575149536133,0.67349170029755
LassoLarsIC,0.9738506307843303,0.9738730958781582,0.1583957676579186,0.012333869934082031,0.67349170029755
Ridge,0.9738035156615611,0.9738260212322986,0.1585383997311081,0.00713348388671875,0.6778313060416528
RidgeCV,0.9733682265235618,0.9733911060540399,0.15985013543054558,0.00864720344543457,0.7166297380638129
LassoCV,0.9733253187867047,0.9733482351794996,0.1599788547427973,0.05875253677368164,0.717984066947988
ElasticNetCV,0.9725913471532848,0.9726148941059022,0.16216488169873108,0.06201887130737305,0.7786000262197907
SVR,0.9712976966352618,0.9713223549714858,0.16594773900972115,0.3624124526977539,4.004919894148924
BayesianRidge,0.971094566665746,0.9711193995122531,0.1665339206859745,0.012418270111083984,0.8914210740270114
KNeighborsRegressor,0.9541590353914363,0.9541984176634368,0.20971999482583426,0.02475905418395996,2.4429304
XGBRegressor,0.9525856081918904,0.9526263422054713,0.21328880281618606,0.08987808227539062,1.4595381693115235
HistGradientBoostingRegressor,0.8810387866276365,0.8811409869827673,0.33784356957197703,0.054724931716918945,6.428070119433358
OrthogonalMatchingPursuit,0.8109504082139596,0.8111128219526074,0.4258933279286467,0.008408308029174805,3.7662146474270157
MLPRegressor,0.7740333464439375,0.7742274758713912,0.4656237685205552,3.047927141189575,2.15594453193314
TweedieRegressor,0.6265017911320618,0.6268226658819485,0.5986282752770901,0.010256290435791016,6.658597581740521
ElasticNet,0.577821583418684,0.5781842796528603,0.6364451448904296,0.0042572021484375,6.3144919917554825
AdaBoostRegressor,0.5665190329802464,0.5668914393093012,0.6449083220962338,0.32129669189453125,7.373439800423505
Lasso,0.39028472597614394,0.3908085363490167,0.7648504064800611,0.010785102844238281,7.013462355606619
LassoLars,0.39028472597614294,0.3908085363490157,0.7648504064800618,0.012063264846801758,7.013462355606622
BaggingRegressor,0.24062494771545195,0.24127733178098854,0.8535739000176625,0.3521230220794678,49.914252
ExtraTreesRegressor,0.04104245474766377,0.04186630143602488,0.9592076964611852,1.1961822509765625,34.96680899000001
QuantileRegressor,-0.0008682883199697677,-8.435838595222123e-06,0.9799443856786629,239.7628767490387,7.982118
DummyRegressor,-0.034193125699322646,-0.033304643632570574,0.9961248806970199,0.008108854293823242,8.163798972232824
RandomForestRegressor,-2.646263173308208,-2.6431306448088026,1.870410664595704,3.376948118209839,109.86551207999997
LGBMRegressor,-2.658168127812206,-2.655025371688656,1.8734615974273936,0.061907052993774414,58.78917570160646
GaussianProcessRegressor,-970889.5119566948,-970055.4135787251,965.1572847362893,11.52840518951416,28003.984688268556
