10,0.68687,6.93868
20,0.54534,6.18378
30,0.43952,5.78637
40,0.33800,5.25996
50,0.25021,4.66793
60,0.18796,4.07552
70,0.15141,3.59396
80,0.12919,3.23409
90,0.11418,2.96271
100,0.10105,2.74867
110,0.09010,2.55174
120,0.08327,2.35842
130,0.07660,2.22199
140,0.07106,2.10708
150,0.06603,2.00890
160,0.06142,1.92245
170,0.05763,1.84319
180,0.05412,1.77182
190,0.05084,1.70670
200,0.04796,1.64377
210,0.04561,1.58346
220,0.04355,1.52621
230,0.04164,1.47444
240,0.03968,1.42598
250,0.03781,1.38395
260,0.03614,1.34625
270,0.03451,1.31197
280,0.03315,1.27968
290,0.03191,1.24933
300,0.03082,1.22061
310,0.02993,1.19185
320,0.02908,1.16718
330,0.02830,1.14373
340,0.02762,1.12175
350,0.02701,1.10284
360,0.02632,1.08564
370,0.02578,1.06879
380,0.02517,1.05304
390,0.02432,1.04135
400,0.02415,1.02159
410,0.02300,1.03144
420,0.02776,1.03729
430,0.03727,0.99034
440,0.03035,1.01301
450,0.03687,1.01093
460,0.02607,1.00194
470,0.04018,0.97438
480,0.03093,1.01272
490,0.03058,0.98738
500,0.03624,0.98434
510,0.03371,1.03375
520,0.02914,0.93610
530,0.03419,1.07176
540,0.02377,0.97283
550,0.03245,0.97238
560,0.03606,0.95677
570,0.02552,0.99230
580,0.03517,0.92548
590,0.03196,1.06036
600,0.03083,0.92074
610,0.03268,0.99820
620,0.03137,0.95518
630,0.03051,0.96196
640,0.03557,0.97591
650,0.02617,0.95469
660,0.04071,0.94991
670,0.03053,0.94482
680,0.03526,0.98416
690,0.02593,0.93546
700,0.03866,1.01628
710,0.02622,0.91752
720,0.03602,1.04167
730,0.02608,0.93780
740,0.03649,0.96955
750,0.02614,0.91582
760,0.03914,1.01114
770,0.02609,0.90850
780,0.04360,1.01765
790,0.02550,0.92445
800,0.03242,0.95292
810,0.03110,0.93374
820,0.02875,0.93795
830,0.03510,0.93701
840,0.02776,0.92319
850,0.03880,0.95289
860,0.02566,0.91241
870,0.04205,0.95271
880,0.02607,0.89977
890,0.03616,0.99651
900,0.02594,0.89124
910,0.04108,1.01191
920,0.02415,0.92030
930,0.02835,0.93608
940,0.03466,0.92124
950,0.02699,0.92604
960,0.03643,0.92186
970,0.02681,0.91575
980,0.03833,0.93084
990,0.02565,0.90692
1000,0.04092,0.93384
1010,0.02956,0.87684
1020,0.03515,1.00013
1030,0.03070,0.88620
1040,0.03382,0.94369
1050,0.02907,0.90989
1060,0.02997,0.91640
1070,0.03267,0.91884
1080,0.02743,0.90712
1090,0.03622,0.92096
1100,0.02651,0.88828
1110,0.04111,0.94817
1120,0.02818,0.84735
1130,0.03360,0.98279
1140,0.02355,0.88343
1150,0.02979,0.91631
1160,0.03197,0.90636
1170,0.02690,0.90418
1180,0.03433,0.88641
1190,0.03052,0.90153
1200,0.03245,0.91644
1210,0.02706,0.88761
1220,0.03740,0.91708
1230,0.02991,0.84670
1240,0.03295,0.98404
1250,0.02867,0.83843
1260,0.02763,0.91234
1270,0.03288,0.88241
1280,0.02756,0.88715
1290,0.03571,0.90292
1300,0.02477,0.88808
1310,0.03578,0.86440
1320,0.03384,0.91524
1330,0.02619,0.88152
1340,0.03623,0.87887
1350,0.03017,0.91514
1360,0.02468,0.86928
1370,0.03907,0.90671
1380,0.02388,0.86058
1390,0.04372,0.93806
1400,0.02395,0.85206
1410,0.03620,0.95714
1420,0.02594,0.84966
1430,0.02995,0.90560
1440,0.03093,0.87758
1450,0.02740,0.88788
1460,0.03320,0.87780
1470,0.02738,0.87501
1480,0.03604,0.89936
1490,0.02484,0.87979
1500,0.03507,0.86341
1510,0.03521,0.89023
1520,0.02823,0.90420
1530,0.03108,0.81751
1540,0.03236,0.96106
1550,0.02505,0.84055
1560,0.02487,0.90876
1570,0.02961,0.83534
1580,0.03473,0.92805
1590,0.02462,0.83292
1600,0.04057,0.93977
1610,0.02361,0.85295
1620,0.03391,0.87713
1630,0.02883,0.87451
1640,0.02722,0.87131
1650,0.03068,0.84228
1660,0.03380,0.88154
1670,0.02635,0.85247
1680,0.03553,0.87323
1690,0.02888,0.88459
1700,0.02616,0.87166
1710,0.03147,0.84245
1720,0.03620,0.90563
1730,0.02401,0.85510
1740,0.03624,0.87040
1750,0.02899,0.88489
1760,0.02390,0.87096
1770,0.03224,0.83412
1780,0.03551,0.91382
1790,0.02378,0.84866
1800,0.03288,0.87524
1810,0.02934,0.87804
1820,0.02621,0.87198
1830,0.03064,0.83865
1840,0.03648,0.90733
1850,0.02379,0.84865
1860,0.03481,0.87422
1870,0.02875,0.87979
1880,0.02505,0.87075
1890,0.03163,0.83662
1900,0.03582,0.90924
1910,0.02377,0.84936
1920,0.03446,0.87446
1930,0.02873,0.87896
1940,0.02522,0.87214
1950,0.03106,0.83609
1960,0.03603,0.91134
1970,0.02376,0.84837
1980,0.03373,0.87613
1990,0.02888,0.87922
2000,0.02543,0.87304
2010,0.03065,0.83742
2020,0.03611,0.90985
2030,0.02369,0.84741
2040,0.03440,0.87777
2050,0.02860,0.88051
2060,0.02493,0.87274
2070,0.03110,0.83717
2080,0.03567,0.91001
2090,0.02372,0.84814
2100,0.03451,0.87887
2110,0.02851,0.88101
2120,0.02496,0.87371
2130,0.03098,0.83824
