10,0.29841,5.05478
20,0.07818,2.28044
30,0.04325,1.55254
40,0.03295,1.16840
50,0.02498,0.96579
60,0.02093,0.83274
70,0.01814,0.73730
80,0.01634,0.66874
90,0.01497,0.61937
100,0.01397,0.57905
110,0.01371,0.54927
120,0.01306,0.52672
130,0.01194,0.51215
140,0.01148,0.49798
150,0.01126,0.53578
160,0.01072,0.53216
170,0.00947,0.51859
180,0.00967,0.52475
190,0.00942,0.51608
200,0.00903,0.52160
210,0.00917,0.51728
220,0.00893,0.51620
230,0.01001,0.52630
240,0.00959,0.50129
250,0.00972,0.51925
260,0.00910,0.51842
270,0.00921,0.50684
280,0.00982,0.51724
290,0.00929,0.51339
300,0.00905,0.50826
310,0.00907,0.50585
320,0.00963,0.51202
330,0.00940,0.51620
340,0.00969,0.50842
350,0.00896,0.50364
360,0.00931,0.50835
370,0.00946,0.49465
380,0.00966,0.50815
390,0.00897,0.49806
400,0.00904,0.49561
410,0.00950,0.49418
420,0.00896,0.49135
430,0.00969,0.49692
440,0.00917,0.48962
450,0.00927,0.49073
460,0.00944,0.48081
470,0.00962,0.49230
480,0.00925,0.48437
490,0.00927,0.48681
500,0.00949,0.47612
510,0.00980,0.48852
520,0.00926,0.48172
530,0.00894,0.48237
540,0.00947,0.47225
550,0.00971,0.48416
560,0.00921,0.47673
570,0.00916,0.47739
580,0.00939,0.46831
590,0.00962,0.48052
600,0.00917,0.47230
610,0.00919,0.47254
620,0.00937,0.46479
630,0.00955,0.47525
640,0.00918,0.46643
650,0.00978,0.47009
660,0.00913,0.46531
670,0.00982,0.46963
680,0.00914,0.46486
690,0.00969,0.46730
700,0.00927,0.46039
710,0.00992,0.47000
720,0.00913,0.46416
730,0.00909,0.46187
740,0.00941,0.46148
750,0.00906,0.45980
760,0.00993,0.46983
770,0.00901,0.46401
780,0.00913,0.45608
790,0.00975,0.46844
800,0.00883,0.45916
810,0.00952,0.46982
820,0.00928,0.47551
830,0.00882,0.46193
840,0.00944,0.47686
850,0.00889,0.44998
860,0.00899,0.47373
870,0.00884,0.46900
880,0.00894,0.46329
890,0.00931,0.46573
900,0.00889,0.45967
910,0.00968,0.47102
920,0.00867,0.46076
930,0.00933,0.47237
940,0.00874,0.46983
950,0.00910,0.46150
960,0.00900,0.46953
970,0.00902,0.45687
980,0.00962,0.47152
990,0.00892,0.44512
1000,0.01006,0.47334
1010,0.00880,0.46715
1020,0.00902,0.46554
1030,0.00864,0.45890
1040,0.00967,0.47603
1050,0.00891,0.47141
1060,0.00863,0.46768
1070,0.00916,0.47206
1080,0.00908,0.44141
1090,0.00848,0.46618
