10,0.11989,2.24076
20,0.06987,1.35363
30,0.03639,0.74085
40,0.02728,0.58548
50,0.02471,0.53354
60,0.02330,0.48485
70,0.02199,0.46371
80,0.02013,0.44302
90,0.01892,0.42349
100,0.01798,0.40781
110,0.01734,0.39176
120,0.01693,0.37990
130,0.01628,0.36294
140,0.01547,0.35448
150,0.01552,0.34368
160,0.01597,0.34200
170,0.01472,0.32819
180,0.01501,0.32920
190,0.01404,0.31441
200,0.01353,0.31436
210,0.01392,0.31103
220,0.01317,0.30260
230,0.01297,0.30002
240,0.01279,0.29430
250,0.01421,0.31749
260,0.01402,0.32389
270,0.01404,0.33365
280,0.01401,0.32522
290,0.01418,0.33132
300,0.01428,0.33904
310,0.01413,0.33458
320,0.01453,0.34098
330,0.01461,0.34549
340,0.01411,0.33518
350,0.01401,0.33058
360,0.01441,0.33984
370,0.01426,0.32582
380,0.01411,0.33082
390,0.01425,0.33397
400,0.01503,0.33898
410,0.01441,0.33205
420,0.01414,0.33305
430,0.01458,0.33961
440,0.01460,0.34751
450,0.01413,0.33846
460,0.01458,0.34117
470,0.01481,0.34485
480,0.01454,0.34002
490,0.01431,0.33418
500,0.01438,0.33290
510,0.01434,0.33345
520,0.01447,0.33586
530,0.01448,0.34161
540,0.01464,0.34868
550,0.01542,0.35461
560,0.01495,0.35428
570,0.01470,0.35617
580,0.01481,0.35669
590,0.01454,0.35802
600,0.01427,0.35586
610,0.01451,0.36340
620,0.01445,0.36369
630,0.01441,0.35474
640,0.01463,0.36094
650,0.01454,0.36006
660,0.01442,0.35802
670,0.01476,0.36563
680,0.01443,0.36028
690,0.01468,0.35671
700,0.01512,0.35479
710,0.01450,0.35803
720,0.01488,0.35742
730,0.01483,0.35964
740,0.01510,0.37239
750,0.01568,0.36770
760,0.01515,0.36506
770,0.01497,0.36859
780,0.01520,0.37243
790,0.01486,0.37510
800,0.01488,0.36917
810,0.01467,0.37168
820,0.01519,0.38196
830,0.01464,0.37475
840,0.01447,0.37108
850,0.01453,0.36873
860,0.01485,0.37248
870,0.01493,0.37219
880,0.01530,0.37488
890,0.01488,0.37760
900,0.01548,0.37954
910,0.01489,0.38348
920,0.01610,0.39051
930,0.01543,0.38663
940,0.01506,0.38102
950,0.01495,0.38657
960,0.01530,0.39019
970,0.01633,0.38843
980,0.01490,0.38388
990,0.01501,0.38564
1000,0.01465,0.38411
1010,0.01491,0.39117
1020,0.01488,0.38851
1030,0.01508,0.38108
1040,0.01521,0.38857
1050,0.01524,0.39231
1060,0.01553,0.39422
1070,0.01514,0.39565
1080,0.01607,0.40410
1090,0.01576,0.41267
1100,0.01566,0.39154
1110,0.01535,0.39657
1120,0.01531,0.40057
1130,0.01560,0.40129
1140,0.01549,0.39469
1150,0.01508,0.39473
1160,0.01538,0.39193
1170,0.01548,0.39913
1180,0.01536,0.40259
1190,0.01589,0.40263
1200,0.01622,0.41039
1210,0.01536,0.40013
1220,0.01566,0.39799
1230,0.01576,0.39922
1240,0.01559,0.39738
1250,0.01561,0.40408
1260,0.01636,0.40895
1270,0.01556,0.40409
1280,0.01546,0.39729
1290,0.01566,0.40031
1300,0.01566,0.40317
1310,0.01568,0.40325
1320,0.01575,0.40948
1330,0.01571,0.41317
1340,0.01536,0.40638
1350,0.01611,0.40909
1360,0.01578,0.40720
1370,0.01603,0.41950
1380,0.01633,0.42152
1390,0.01564,0.40636
1400,0.01571,0.40085
1410,0.01537,0.40091
1420,0.01555,0.40544
1430,0.01582,0.40089
1440,0.01536,0.40090
1450,0.01623,0.41334
1460,0.01602,0.41803
1470,0.01563,0.40738
1480,0.01641,0.41262
1490,0.01615,0.41500
1500,0.01595,0.41641
1510,0.01584,0.40088
1520,0.01552,0.40265
1530,0.01674,0.40803
1540,0.01557,0.39930
1550,0.01567,0.39630
1560,0.01550,0.40201
1570,0.01573,0.40555
1580,0.01560,0.40414
